transaction_id,timestamp,amount,currency,status,channel,expected_settlement,customer_ref
TXN20240315018144,2024-03-15 10:14:23,117.98,USD,settled,BEPS,2024-03-18,CUST-7533
TXN20240331002237,2024-03-31 06:31:55,20.83,USD,settled,BEPS,2024-04-03,CUST-3274
TXN20240323007367,2024-03-23 17:06:29,102.89,USD,settled,BEPS,2024-03-26,CUST-9739
TXN20240306048155,2024-03-06 08:50:12,26.55,USD,settled,BEPS,2024-03-07,CUST-6217
TXN20240316025722,2024-03-16 11:41:43,58.83,USD,settled,BEPS,2024-03-19,CUST-2267
TXN20240317009621,2024-03-17 06:59:21,74.83,USD,pending_settlement,BEPS,2024-03-19,CUST-1556
TXN20240325036227,2024-03-25 20:10:14,91.70,USD,settled,BEPS,2024-03-26,CUST-8275
TXN20240322009917,2024-03-22 12:25:02,56.97,USD,settled,BEPS,2024-03-25,CUST-3517
TXN20240315045162,2024-03-15 13:57:52,24.26,USD,settled,BEPS,2024-03-18,CUST-9158
TXN20240316014936,2024-03-16 09:49:49,123.04,USD,settled,BEPS,2024-03-19,CUST-7610
TXN20240316032469,2024-03-16 15:45:31,232.41,USD,settled,BEPS,2024-03-19,CUST-6248
TXN20240307028452,2024-03-07 18:01:58,96.71,USD,settled,BEPS,2024-03-08,CUST-7069
TXN20240320038450,2024-03-20 20:56:34,61.44,USD,settled,BEPS,2024-03-21,CUST-8839
TXN20240314034327,2024-03-14 08:57:28,17.79,USD,settled,BEPS,2024-03-15,CUST-2113
TXN20240318039315,2024-03-18 21:53:42,56.21,USD,settled,BEPS,2024-03-19,CUST-4345
TXN20240311025106,2024-03-11 09:57:30,490.40,USD,settled,BEPS,2024-03-12,CUST-8400
TXN20240329031246,2024-03-29 19:10:32,25.60,USD,settled,BEPS,2024-04-03,CUST-8105
TXN20240324005462,2024-03-24 15:24:32,70.94,USD,settled,BEPS,2024-03-26,CUST-1011
TXN20240308026679,2024-03-08 13:45:21,19.81,USD,settled,BEPS,2024-03-11,CUST-2390
TXN20240316005203,2024-03-16 21:20:10,22.58,USD,settled,BEPS,2024-03-19,CUST-7100
TXN20240312010553,2024-03-12 08:47:58,142.17,USD,settled,BEPS,2024-03-13,CUST-5684
TXN20240312024690,2024-03-12 11:25:00,56.70,USD,settled,BEPS,2024-03-13,CUST-4081
TXN20240320049851,2024-03-20 19:01:08,43.95,USD,settled,BEPS,2024-03-21,CUST-8427
TXN20240307000287,2024-03-07 12:25:11,130.28,USD,settled,BEPS,2024-03-08,CUST-4052
TXN20240314024481,2024-03-14 10:34:20,43.61,USD,settled,BEPS,2024-03-15,CUST-7729
TXN20240321017969,2024-03-21 20:55:21,93.61,USD,settled,BEPS,2024-03-22,CUST-9778
TXN20240322003652,2024-03-22 14:57:18,38.23,USD,settled,BEPS,2024-03-25,CUST-7752
TXN20240317039526,2024-03-17 15:10:23,20.10,USD,settled,BEPS,2024-03-19,CUST-8721
TXN20240329007012,2024-03-29 12:36:08,19.90,USD,settled,BEPS,2024-04-03,CUST-7643
TXN20240314035061,2024-03-14 07:44:39,112.74,USD,settled,BEPS,2024-03-15,CUST-7572
TXN20240326045175,2024-03-26 08:43:43,31.80,USD,settled,BEPS,2024-03-27,CUST-2308
TXN20240308010003,2024-03-08 21:25:31,28.05,USD,settled,BEPS,2024-03-11,CUST-1005
TXN20240327018466,2024-03-27 18:41:24,171.25,USD,settled,BEPS,2024-03-28,CUST-9928
TXN20240308000915,2024-03-08 21:17:12,8.91,USD,settled,BEPS,2024-03-11,CUST-3150
TXN20240320030518,2024-03-20 07:34:49,414.14,USD,settled,BEPS,2024-03-21,CUST-6246
TXN20240327039278,2024-03-27 19:42:57,45.08,USD,settled,BEPS,2024-03-28,CUST-3070
TXN20240331022199,2024-03-31 15:46:29,117.37,USD,settled,BEPS,2024-04-03,CUST-2999
TXN20240301035573,2024-03-01 14:42:53,137.52,USD,settled,BEPS,2024-03-04,CUST-9039
TXN20240327035948,2024-03-27 21:41:31,65.91,USD,settled,BEPS,2024-03-28,CUST-7475
TXN20240322004919,2024-03-22 12:08:44,235.19,USD,settled,BEPS,2024-03-25,CUST-4792
TXN20240316009589,2024-03-16 13:13:14,52.19,USD,settled,BEPS,2024-03-19,CUST-5380
TXN20240313038403,2024-03-13 19:50:44,21.95,USD,settled,BEPS,2024-03-14,CUST-4230
TXN20240328015793,2024-03-28 19:26:20,883.72,USD,settled,BEPS,2024-04-02,CUST-4355
TXN20240326046246,2024-03-26 14:48:55,63.45,USD,settled,BEPS,2024-03-27,CUST-4673
TXN20240329019476,2024-03-29 08:44:27,36.96,USD,settled,BEPS,2024-04-03,CUST-8562
TXN20240320015067,2024-03-20 09:52:09,262.18,USD,settled,BEPS,2024-03-21,CUST-3403
TXN20240331028308,2024-03-31 18:22:52,93.34,USD,settled,BEPS,2024-04-03,CUST-7347
TXN20240329046160,2024-03-29 16:12:09,53.79,USD,settled,BEPS,2024-04-03,CUST-3893
TXN20240330020935,2024-03-30 13:58:29,23.88,USD,settled,BEPS,2024-04-03,CUST-5730
TXN20240311025125,2024-03-11 16:12:30,65.62,USD,settled,BEPS,2024-03-12,CUST-5759
TXN20240325017536,2024-03-25 08:54:34,74.42,USD,settled,BEPS,2024-03-26,CUST-3602
TXN20240327024156,2024-03-27 10:14:09,120.24,USD,settled,BEPS,2024-03-28,CUST-5960
TXN20240301044070,2024-03-01 07:49:29,567.02,USD,settled,BEPS,2024-03-04,CUST-6517
TXN20240320048020,2024-03-20 14:11:36,66.06,USD,settled,BEPS,2024-03-21,CUST-4107
TXN20240331042090,2024-03-31 07:25:33,80.73,USD,settled,BEPS,2024-04-03,CUST-4832
TXN20240326016658,2024-03-26 17:22:08,101.20,USD,settled,BEPS,2024-03-27,CUST-5204
TXN20240304048867,2024-03-04 14:47:25,31.28,USD,settled,BEPS,2024-03-05,CUST-5726
TXN20240306048644,2024-03-06 12:08:27,101.26,USD,settled,BEPS,2024-03-07,CUST-1117
TXN20240330039338,2024-03-30 16:14:23,114.00,USD,settled,BEPS,2024-04-03,CUST-9923
TXN20240328040494,2024-03-28 18:38:21,169.36,USD,settled,BEPS,2024-04-02,CUST-9386
TXN20240309008655,2024-03-09 16:04:07,14.75,USD,settled,BEPS,2024-03-12,CUST-9058
TXN20240311019926,2024-03-11 21:03:55,146.90,USD,settled,BEPS,2024-03-12,CUST-4877
TXN20240321007713,2024-03-21 08:29:40,49.79,USD,settled,BEPS,2024-03-22,CUST-2893
TXN20240323026408,2024-03-23 15:25:18,203.45,USD,settled,BEPS,2024-03-26,CUST-5377
TXN20240328024446,2024-03-28 12:30:25,41.38,USD,settled,BEPS,2024-04-02,CUST-3793
TXN20240316037463,2024-03-16 07:50:44,128.84,USD,settled,BEPS,2024-03-19,CUST-9077
TXN20240312013596,2024-03-12 20:47:21,109.54,USD,settled,BEPS,2024-03-13,CUST-4218
TXN20240317043396,2024-03-17 08:43:28,127.86,USD,settled,BEPS,2024-03-19,CUST-4242
TXN20240331042608,2024-03-31 10:02:37,77.15,USD,settled,BEPS,2024-04-03,CUST-3992
TXN20240313031028,2024-03-13 11:40:56,35.95,USD,settled,BEPS,2024-03-14,CUST-5134
TXN20240320048122,2024-03-20 22:55:31,41.58,USD,settled,BEPS,2024-03-21,CUST-4037
TXN20240308017480,2024-03-08 21:42:23,209.71,USD,settled,BEPS,2024-03-11,CUST-7508
TXN20240328038381,2024-03-28 17:23:45,28.23,USD,settled,BEPS,2024-04-02,CUST-7262
TXN20240303041503,2024-03-03 06:15:13,6.95,USD,settled,BEPS,2024-03-05,CUST-8906
TXN20240324041868,2024-03-24 08:56:15,11.78,USD,settled,BEPS,2024-03-26,CUST-8854
TXN20240322021861,2024-03-22 16:19:44,62.77,USD,settled,BEPS,2024-03-25,CUST-5496
TXN20240324027957,2024-03-24 11:01:34,914.09,USD,settled,BEPS,2024-03-26,CUST-7024
TXN20240315035393,2024-03-15 11:15:50,118.17,USD,settled,BEPS,2024-03-18,CUST-6973
TXN20240324043306,2024-03-24 14:36:56,69.03,USD,settled,BEPS,2024-03-26,CUST-4606
TXN20240327015703,2024-03-27 17:20:10,145.63,USD,settled,BEPS,2024-03-28,CUST-9898
TXN20240304008585,2024-03-04 20:07:51,462.25,USD,settled,BEPS,2024-03-05,CUST-3198
TXN20240321005739,2024-03-21 18:37:33,79.18,USD,settled,BEPS,2024-03-22,CUST-8329
TXN20240308013252,2024-03-08 12:36:15,14.64,USD,settled,BEPS,2024-03-11,CUST-6218
TXN20240315011161,2024-03-15 06:41:43,51.97,USD,settled,BEPS,2024-03-18,CUST-6909
TXN20240322020761,2024-03-22 18:29:13,349.73,USD,settled,BEPS,2024-03-25,CUST-6701
TXN20240317023345,2024-03-17 17:37:37,27.88,USD,settled,BEPS,2024-03-19,CUST-7850
TXN20240312022332,2024-03-12 14:28:54,15.88,USD,settled,BEPS,2024-03-13,CUST-9351
TXN20240304040923,2024-03-04 15:32:08,63.54,USD,pending_settlement,BEPS,2024-03-05,CUST-8860
TXN20240327014464,2024-03-27 13:34:48,75.76,USD,settled,BEPS,2024-03-28,CUST-1643
TXN20240310021536,2024-03-10 10:36:05,150.67,USD,settled,BEPS,2024-03-12,CUST-2273
TXN20240319001436,2024-03-19 08:16:42,12.51,USD,settled,BEPS,2024-03-20,CUST-2929
TXN20240312025084,2024-03-12 11:33:06,260.42,USD,settled,BEPS,2024-03-13,CUST-1808
TXN20240322048808,2024-03-22 10:36:14,51.49,USD,settled,BEPS,2024-03-25,CUST-3278
TXN20240302013738,2024-03-02 10:35:25,84.80,USD,settled,BEPS,2024-03-05,CUST-6828
TXN20240325032713,2024-03-25 14:11:22,84.65,USD,settled,BEPS,2024-03-26,CUST-7129
TXN20240302008703,2024-03-02 14:24:02,689.66,USD,settled,BEPS,2024-03-05,CUST-1922
TXN20240321042405,2024-03-21 06:11:13,45.08,USD,pending_settlement,BEPS,2024-03-22,CUST-9184
TXN20240331026528,2024-03-31 08:18:48,813.79,USD,settled,BEPS,2024-04-03,CUST-5972
TXN20240306008697,2024-03-06 20:43:53,113.59,USD,settled,BEPS,2024-03-07,CUST-7997
TXN20240327005485,2024-03-27 15:30:29,52.22,USD,settled,BEPS,2024-03-28,CUST-9411
TXN20240308041358,2024-03-08 16:44:19,47.37,USD,settled,BEPS,2024-03-11,CUST-3780
TXN20240322016242,2024-03-22 15:35:45,524.35,USD,settled,BEPS,2024-03-25,CUST-7437
TXN20240331034595,2024-03-31 08:09:09,66.16,USD,pending_settlement,BEPS,2024-04-03,CUST-2556
TXN20240310030253,2024-03-10 08:48:39,65.86,USD,settled,BEPS,2024-03-12,CUST-6856
TXN20240323035957,2024-03-23 16:37:22,31.70,USD,settled,BEPS,2024-03-26,CUST-8517
TXN20240310022224,2024-03-10 08:34:00,97.44,USD,settled,BEPS,2024-03-12,CUST-4818
TXN20240316000891,2024-03-16 07:01:56,59.96,USD,settled,BEPS,2024-03-19,CUST-4176
TXN20240304020103,2024-03-04 14:47:18,6.90,USD,settled,BEPS,2024-03-05,CUST-9535
TXN20240325028288,2024-03-25 11:51:23,70.86,USD,settled,BEPS,2024-03-26,CUST-4893
TXN20240322006321,2024-03-22 19:37:05,214.53,USD,settled,BEPS,2024-03-25,CUST-6306
TXN20240302048945,2024-03-02 09:20:30,356.38,USD,settled,BEPS,2024-03-05,CUST-3759
TXN20240330033838,2024-03-30 09:31:17,450.89,USD,settled,BEPS,2024-04-03,CUST-1758
TXN20240306022455,2024-03-06 15:47:55,114.09,USD,settled,BEPS,2024-03-07,CUST-7659
TXN20240319025149,2024-03-19 06:00:13,95.85,USD,settled,BEPS,2024-03-20,CUST-8944
TXN20240303017651,2024-03-03 15:59:10,64.18,USD,settled,BEPS,2024-03-05,CUST-7689
TXN20240302029682,2024-03-02 15:50:08,179.85,USD,settled,BEPS,2024-03-05,CUST-7853
TXN20240318018781,2024-03-18 07:30:40,390.50,USD,settled,BEPS,2024-03-19,CUST-3287
TXN20240304041859,2024-03-04 17:11:09,29.20,USD,settled,BEPS,2024-03-05,CUST-5793
TXN20240307025685,2024-03-07 15:01:11,33.46,USD,settled,BEPS,2024-03-08,CUST-1062
TXN20240313047633,2024-03-13 07:03:53,172.49,USD,settled,BEPS,2024-03-14,CUST-3657
TXN20240315024782,2024-03-15 15:54:25,686.82,USD,settled,BEPS,2024-03-18,CUST-1379
TXN20240330016591,2024-03-30 11:48:45,432.70,USD,settled,BEPS,2024-04-03,CUST-5143
TXN20240324030693,2024-03-24 15:23:44,154.54,USD,settled,BEPS,2024-03-26,CUST-5747
TXN20240324024288,2024-03-24 20:35:28,83.72,USD,settled,BEPS,2024-03-26,CUST-6942
TXN20240307000755,2024-03-07 15:36:03,82.19,USD,settled,BEPS,2024-03-08,CUST-8836
TXN20240331002380,2024-03-31 16:09:36,70.23,USD,settled,BEPS,2024-04-03,CUST-5418
TXN20240326043198,2024-03-26 16:30:23,80.92,USD,settled,BEPS,2024-03-27,CUST-2451
TXN20240306029248,2024-03-06 07:08:18,57.98,USD,settled,BEPS,2024-03-07,CUST-9557
TXN20240324044303,2024-03-24 20:33:12,98.81,USD,settled,BEPS,2024-03-26,CUST-9530
TXN20240318019330,2024-03-18 07:21:16,127.21,USD,settled,BEPS,2024-03-19,CUST-6433
TXN20240329006814,2024-03-29 09:53:18,772.85,USD,settled,BEPS,2024-04-03,CUST-3512
TXN20240310015322,2024-03-10 15:27:42,66.51,USD,settled,BEPS,2024-03-12,CUST-3918
TXN20240310043801,2024-03-10 09:30:07,812.27,USD,settled,BEPS,2024-03-12,CUST-8328
TXN20240317006599,2024-03-17 20:14:36,33.89,USD,settled,BEPS,2024-03-19,CUST-2944
TXN20240304030311,2024-03-04 19:28:51,7.85,USD,settled,BEPS,2024-03-05,CUST-2533
TXN20240326049957,2024-03-26 20:44:19,261.25,USD,settled,BEPS,2024-03-27,CUST-5238
TXN20240319042177,2024-03-19 11:43:08,31.28,USD,settled,BEPS,2024-03-20,CUST-2600
TXN20240321045529,2024-03-21 15:53:21,185.66,USD,settled,BEPS,2024-03-22,CUST-6182
TXN20240317019568,2024-03-17 06:45:34,130.24,USD,settled,BEPS,2024-03-19,CUST-3288
TXN20240331044989,2024-03-31 16:53:07,109.57,USD,settled,BEPS,2024-04-03,CUST-2835
TXN20240330006273,2024-03-30 14:07:59,19.29,USD,settled,BEPS,2024-04-03,CUST-5771
TXN20240322001078,2024-03-22 09:13:26,1658.30,USD,settled,BEPS,2024-03-25,CUST-6857
TXN20240316036620,2024-03-16 17:06:35,55.20,USD,settled,BEPS,2024-03-19,CUST-7430
TXN20240325026012,2024-03-25 15:21:22,33.93,USD,settled,BEPS,2024-03-26,CUST-6072
TXN20240328042611,2024-03-28 12:35:17,67.82,USD,settled,BEPS,2024-04-02,CUST-2662
TXN20240329017719,2024-03-29 06:05:32,59.14,USD,settled,BEPS,2024-04-03,CUST-7513
TXN20240331034059,2024-03-31 17:33:07,192.51,USD,settled,BEPS,2024-04-03,CUST-8964
TXN20240307044038,2024-03-07 10:35:40,29.72,USD,settled,BEPS,2024-03-08,CUST-1953
TXN20240319010333,2024-03-19 07:41:32,285.98,USD,settled,BEPS,2024-03-20,CUST-8155
TXN20240310013919,2024-03-10 13:01:57,441.83,USD,settled,BEPS,2024-03-12,CUST-7924
TXN20240318023746,2024-03-18 20:27:08,140.91,USD,settled,BEPS,2024-03-19,CUST-4633
TXN20240323014310,2024-03-23 18:29:35,76.46,USD,settled,BEPS,2024-03-26,CUST-1994
TXN20240311045385,2024-03-11 13:24:13,40.35,USD,settled,BEPS,2024-03-12,CUST-4881
TXN20240309014889,2024-03-09 17:08:01,176.96,USD,settled,BEPS,2024-03-12,CUST-8626
TXN20240331015716,2024-03-31 06:54:18,20.67,USD,settled,BEPS,2024-04-03,CUST-3925
TXN20240309044317,2024-03-09 21:10:47,10.31,USD,settled,BEPS,2024-03-12,CUST-4606
TXN20240329007372,2024-03-29 08:35:39,201.15,USD,settled,BEPS,2024-04-03,CUST-3888
TXN20240302011721,2024-03-02 16:59:58,33.54,USD,settled,BEPS,2024-03-05,CUST-2256
TXN20240318018590,2024-03-18 09:48:48,39.72,USD,settled,BEPS,2024-03-19,CUST-7278
TXN20240318029580,2024-03-18 19:49:00,91.38,USD,settled,BEPS,2024-03-19,CUST-3891
TXN20240313032286,2024-03-13 12:11:47,116.82,USD,settled,BEPS,2024-03-14,CUST-3738
TXN20240326035272,2024-03-26 18:54:04,1147.69,USD,settled,BEPS,2024-03-27,CUST-6267
TXN20240310003118,2024-03-10 16:02:58,123.27,USD,settled,BEPS,2024-03-12,CUST-3969
TXN20240312033064,2024-03-12 10:06:51,373.19,USD,settled,BEPS,2024-03-13,CUST-3638
TXN20240301022494,2024-03-01 17:30:09,41.90,USD,settled,BEPS,2024-03-04,CUST-6705
TXN20240302045841,2024-03-02 21:08:41,36.75,USD,settled,BEPS,2024-03-05,CUST-4571
TXN20240328027320,2024-03-28 12:44:28,447.17,USD,settled,BEPS,2024-04-02,CUST-5169
TXN20240329043502,2024-03-29 13:20:04,136.10,USD,settled,BEPS,2024-04-03,CUST-9281
TXN20240303017293,2024-03-03 06:31:43,154.17,USD,settled,BEPS,2024-03-05,CUST-2578
TXN20240328017292,2024-03-28 10:55:33,245.18,USD,settled,BEPS,2024-04-02,CUST-6086
TXN20240318026902,2024-03-18 22:40:19,41.48,USD,settled,BEPS,2024-03-19,CUST-4793
TXN20240326017693,2024-03-26 09:04:46,52.14,USD,settled,BEPS,2024-03-27,CUST-9001
TXN20240304029193,2024-03-04 08:29:39,154.24,USD,settled,BEPS,2024-03-05,CUST-7611
TXN20240325047342,2024-03-25 16:11:32,69.93,USD,settled,BEPS,2024-03-26,CUST-5411
TXN20240321024520,2024-03-21 20:40:41,400.49,USD,settled,BEPS,2024-03-22,CUST-9114
TXN20240325018002,2024-03-25 13:50:30,206.24,USD,settled,BEPS,2024-03-26,CUST-3812
TXN20240318031673,2024-03-18 15:50:38,475.84,USD,settled,BEPS,2024-03-19,CUST-4484
TXN20240312006601,2024-03-12 14:39:33,10.77,USD,settled,BEPS,2024-03-13,CUST-1761
TXN20240318015555,2024-03-18 16:19:53,72.51,USD,settled,BEPS,2024-03-19,CUST-9286
TXN20240330041573,2024-03-30 19:34:12,40.30,USD,pending_settlement,BEPS,2024-04-03,CUST-4880
TXN20240329045684,2024-03-29 06:42:59,56.33,USD,settled,BEPS,2024-04-03,CUST-3844
TXN20240318026072,2024-03-18 19:42:07,27.87,USD,settled,BEPS,2024-03-19,CUST-5059
TXN20240320044690,2024-03-20 11:04:49,79.63,USD,settled,BEPS,2024-03-21,CUST-3485
TXN20240315004350,2024-03-15 23:33:35,52.08,USD,settled,BEPS,2024-03-18,CUST-6111
TXN20240315015757,2024-03-15 18:08:27,75.50,USD,settled,BEPS,2024-03-18,CUST-2163
TXN20240312047213,2024-03-12 09:11:44,102.86,USD,pending_settlement,BEPS,2024-03-13,CUST-2241
TXN20240308002532,2024-03-08 13:04:12,134.36,USD,settled,BEPS,2024-03-11,CUST-3342
TXN20240330045773,2024-03-30 10:23:37,124.48,USD,settled,BEPS,2024-04-03,CUST-7419
TXN20240310019438,2024-03-10 08:59:13,60.29,USD,settled,BEPS,2024-03-12,CUST-6132
TXN20240313017692,2024-03-13 18:44:59,30.77,USD,pending_settlement,BEPS,2024-03-14,CUST-7503
TXN20240305029858,2024-03-05 20:40:08,18.64,USD,settled,BEPS,2024-03-06,CUST-5649
TXN20240311013817,2024-03-11 06:38:21,35.32,USD,settled,BEPS,2024-03-12,CUST-2156
TXN20240303007659,2024-03-03 17:38:17,82.44,USD,settled,BEPS,2024-03-05,CUST-9475
TXN20240306024992,2024-03-06 09:22:36,29.46,USD,settled,BEPS,2024-03-07,CUST-8204
TXN20240322010440,2024-03-22 19:24:25,12.32,USD,settled,BEPS,2024-03-25,CUST-1760
TXN20240316036318,2024-03-16 13:25:51,77.84,USD,settled,BEPS,2024-03-19,CUST-5544
TXN20240307038917,2024-03-07 06:30:17,36.55,USD,settled,BEPS,2024-03-08,CUST-4636
TXN20240318032990,2024-03-18 12:10:54,74.21,USD,settled,BEPS,2024-03-19,CUST-7404
TXN20240318047657,2024-03-18 16:18:19,18.58,USD,settled,BEPS,2024-03-19,CUST-6503
TXN20240302040750,2024-03-02 20:02:31,56.42,USD,settled,BEPS,2024-03-05,CUST-8407
TXN20240306009201,2024-03-06 20:49:31,9.76,USD,settled,BEPS,2024-03-07,CUST-1533
TXN20240328008114,2024-03-28 09:41:52,99.96,USD,settled,BEPS,2024-04-02,CUST-7508
TXN20240324038040,2024-03-24 06:12:49,125.60,USD,settled,BEPS,2024-03-26,CUST-5763
TXN20240323048908,2024-03-23 06:28:45,241.99,USD,settled,BEPS,2024-03-26,CUST-2671
TXN20240315036545,2024-03-15 17:06:35,106.03,USD,settled,BEPS,2024-03-18,CUST-9027
TXN20240320011338,2024-03-20 22:55:26,21.18,USD,settled,BEPS,2024-03-21,CUST-6418
TXN20240310046538,2024-03-10 07:50:03,387.26,USD,settled,BEPS,2024-03-12,CUST-9094
TXN20240318039603,2024-03-18 06:52:17,494.53,USD,settled,BEPS,2024-03-19,CUST-1420
TXN20240305030600,2024-03-05 11:01:56,21.62,USD,settled,BEPS,2024-03-06,CUST-2849
TXN20240314005332,2024-03-14 22:58:55,296.31,USD,settled,BEPS,2024-03-15,CUST-1178
TXN20240329029504,2024-03-29 06:59:24,51.07,USD,settled,BEPS,2024-04-03,CUST-4138
TXN20240327008100,2024-03-27 21:49:18,146.03,USD,settled,BEPS,2024-03-28,CUST-8614
TXN20240323045783,2024-03-23 19:52:14,481.85,USD,settled,BEPS,2024-03-26,CUST-5205
TXN20240329048321,2024-03-29 08:54:27,31.99,USD,settled,BEPS,2024-04-03,CUST-4941
TXN20240330028086,2024-03-30 17:53:19,59.03,USD,settled,BEPS,2024-04-03,CUST-1698
TXN20240310017063,2024-03-10 15:40:24,157.37,USD,settled,BEPS,2024-03-12,CUST-2082
TXN20240315046093,2024-03-15 06:00:56,168.21,USD,settled,BEPS,2024-03-18,CUST-4055
TXN20240310029667,2024-03-10 16:54:02,58.14,USD,settled,BEPS,2024-03-12,CUST-5093
TXN20240309011574,2024-03-09 10:11:57,1178.62,USD,settled,BEPS,2024-03-12,CUST-4325
TXN20240318044175,2024-03-18 12:06:23,116.00,USD,settled,BEPS,2024-03-19,CUST-7151
TXN20240303021749,2024-03-03 17:57:27,40.16,USD,settled,BEPS,2024-03-05,CUST-3746
TXN20240319001322,2024-03-19 18:51:58,50.13,USD,settled,BEPS,2024-03-20,CUST-9126
TXN20240317023234,2024-03-17 15:52:43,244.75,USD,settled,BEPS,2024-03-19,CUST-7306
TXN20240318012524,2024-03-18 19:34:08,40.24,USD,settled,BEPS,2024-03-19,CUST-7999
TXN20240309037642,2024-03-09 07:09:50,23.15,USD,settled,BEPS,2024-03-12,CUST-4036
TXN20240312012653,2024-03-12 17:05:01,331.90,USD,settled,BEPS,2024-03-13,CUST-2326
TXN20240331000437,2024-03-31 21:39:15,17.86,USD,settled,BEPS,2024-04-03,CUST-5617
TXN20240327031375,2024-03-27 09:20:31,73.78,USD,pending_settlement,BEPS,2024-03-28,CUST-8080
TXN20240321025123,2024-03-21 17:31:21,31.94,USD,settled,BEPS,2024-03-22,CUST-4396
TXN20240321045805,2024-03-21 20:17:10,110.45,USD,settled,BEPS,2024-03-22,CUST-7725
TXN20240309005757,2024-03-09 19:14:14,30.69,USD,settled,BEPS,2024-03-12,CUST-8867
TXN20240301044848,2024-03-01 16:45:10,10.44,USD,settled,BEPS,2024-03-04,CUST-6143
TXN20240317037745,2024-03-17 06:36:10,16.82,USD,settled,BEPS,2024-03-19,CUST-7965
TXN20240310025392,2024-03-10 15:18:06,48.16,USD,settled,BEPS,2024-03-12,CUST-8013
TXN20240311011613,2024-03-11 13:18:54,324.30,USD,settled,BEPS,2024-03-12,CUST-7604
TXN20240329002919,2024-03-29 22:36:24,36.24,USD,settled,BEPS,2024-04-03,CUST-4078
TXN20240315043096,2024-03-15 17:36:44,24.22,USD,settled,BEPS,2024-03-18,CUST-7505
TXN20240302032801,2024-03-02 08:50:26,720.92,USD,settled,BEPS,2024-03-05,CUST-5847
TXN20240318042134,2024-03-18 18:00:11,372.17,USD,settled,BEPS,2024-03-19,CUST-4875
TXN20240316007798,2024-03-16 21:29:27,348.58,USD,settled,BEPS,2024-03-19,CUST-3114
TXN20240305014018,2024-03-05 10:38:35,14.30,USD,settled,BEPS,2024-03-06,CUST-3076
TXN20240321040937,2024-03-21 17:19:18,63.18,USD,settled,BEPS,2024-03-22,CUST-2737
TXN20240306037586,2024-03-06 08:25:16,24.99,USD,settled,BEPS,2024-03-07,CUST-3775
TXN20240319036053,2024-03-19 20:18:29,63.57,USD,settled,BEPS,2024-03-20,CUST-7664
TXN20240308028480,2024-03-08 19:03:16,23.37,USD,settled,BEPS,2024-03-11,CUST-8761
TXN20240330031747,2024-03-30 07:15:12,51.87,USD,settled,BEPS,2024-04-03,CUST-1854
TXN20240316005758,2024-03-16 17:03:49,135.16,USD,settled,BEPS,2024-03-19,CUST-8797
TXN20240306004161,2024-03-06 08:47:48,75.56,USD,settled,BEPS,2024-03-07,CUST-9366
TXN20240312041961,2024-03-12 16:18:15,67.78,USD,settled,BEPS,2024-03-13,CUST-6422
TXN20240307048706,2024-03-07 09:36:54,27.42,USD,settled,BEPS,2024-03-08,CUST-2238
TXN20240313024401,2024-03-13 14:35:24,119.08,USD,settled,BEPS,2024-03-14,CUST-7287
TXN20240307044583,2024-03-07 10:30:45,15.60,USD,settled,BEPS,2024-03-08,CUST-3001
TXN20240319045934,2024-03-19 23:27:06,236.50,USD,settled,BEPS,2024-03-20,CUST-1868
TXN20240327026230,2024-03-27 18:10:24,74.53,USD,settled,BEPS,2024-03-28,CUST-5072
TXN20240319031558,2024-03-19 09:07:22,47.13,USD,settled,BEPS,2024-03-20,CUST-5690
TXN20240322035123,2024-03-22 06:56:45,78.69,USD,settled,BEPS,2024-03-25,CUST-3072
TXN20240308048018,2024-03-08 19:30:12,211.62,USD,settled,BEPS,2024-03-11,CUST-4056
TXN20240321008636,2024-03-21 21:55:51,26.11,USD,settled,BEPS,2024-03-22,CUST-2177
TXN20240304028839,2024-03-04 08:44:01,43.92,USD,settled,BEPS,2024-03-05,CUST-9596
TXN20240311035456,2024-03-11 14:17:43,342.49,USD,settled,BEPS,2024-03-12,CUST-3562
TXN20240328017297,2024-03-28 06:54:22,47.57,USD,settled,BEPS,2024-04-02,CUST-3778
TXN20240327037846,2024-03-27 16:49:46,27.59,USD,settled,BEPS,2024-03-28,CUST-9165
TXN20240325031314,2024-03-25 14:15:18,47.06,USD,settled,BEPS,2024-03-26,CUST-3240
TXN20240301022936,2024-03-01 20:38:57,425.04,USD,settled,BEPS,2024-03-04,CUST-1792
TXN20240330009782,2024-03-30 16:05:47,126.76,USD,settled,BEPS,2024-04-03,CUST-1717
TXN20240313044424,2024-03-13 09:34:00,112.52,USD,settled,BEPS,2024-03-14,CUST-7485
TXN20240329048344,2024-03-29 11:28:20,67.96,USD,settled,BEPS,2024-04-03,CUST-2936
TXN20240313017763,2024-03-13 18:08:49,12.19,USD,pending_settlement,BEPS,2024-03-14,CUST-2777
TXN20240311001330,2024-03-11 16:11:07,39.26,USD,settled,BEPS,2024-03-12,CUST-7000
TXN20240328040601,2024-03-28 19:00:21,38.59,USD,settled,BEPS,2024-04-02,CUST-7484
TXN20240319032577,2024-03-19 09:55:17,12.96,USD,settled,BEPS,2024-03-20,CUST-5451
TXN20240326040226,2024-03-26 13:25:22,60.77,USD,settled,BEPS,2024-03-27,CUST-2113
